,,,,,,Daily Price Report-01-01-2026 to 03-09-2026 for Maharashtra,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"6,975.00","7,650.00","7,580.00",Rs./Quintal,06-03-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,710.00","8,010.00","7,850.00",Rs./Quintal,05-03-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"6,650.00","7,650.00","7,585.00",Rs./Quintal,05-03-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,650.00","7,550.00",Rs./Quintal,02-03-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,725.00","7,880.00","7,765.00",Rs./Quintal,28-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"6,500.00","7,650.00","7,500.00",Rs./Quintal,28-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,010.00","7,900.00",Rs./Quintal,27-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,700.00","7,650.00",Rs./Quintal,27-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,010.00","7,850.00",Rs./Quintal,26-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,650.00","7,490.00",Rs./Quintal,26-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,710.00","8,010.00","7,800.00",Rs./Quintal,25-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,650.00","7,500.00",Rs./Quintal,25-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,710.00","8,010.00","7,900.00",Rs./Quintal,24-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,660.00","7,500.00",Rs./Quintal,24-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,715.00","8,010.00","7,800.00",Rs./Quintal,23-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"6,900.00","7,650.00","7,450.00",Rs./Quintal,23-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,710.00","7,785.00","7,750.00",Rs./Quintal,21-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,680.00","7,500.00",Rs./Quintal,21-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,745.00","8,010.00","7,900.00",Rs./Quintal,20-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,680.00","7,500.00",Rs./Quintal,20-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,715.00","8,010.00","7,785.00",Rs./Quintal,18-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"6,800.00","7,650.00","7,550.00",Rs./Quintal,18-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,715.00","8,010.00","7,920.00",Rs./Quintal,17-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,670.00","7,525.00",Rs./Quintal,17-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,725.00","8,010.00","7,900.00",Rs./Quintal,16-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,665.00","7,500.00",Rs./Quintal,16-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,725.00","7,800.00","7,770.00",Rs./Quintal,14-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,200.00","7,550.00","7,465.00",Rs./Quintal,14-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,725.00","8,010.00","7,900.00",Rs./Quintal,13-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,650.00","7,500.00",Rs./Quintal,13-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,FAQ,"7,769.00","8,010.00","7,850.00",Rs./Quintal,12-02-2026
Maharashtra,Wardha,APMC Pulgaon ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,650.00","7,500.00",Rs./Quintal,12-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,300.00","7,450.00","7,300.00",Rs./Quintal,04-07-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"8,800.00","8,800.00","8,800.00",Rs./Quintal,04-06-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,800.00","7,800.00",Rs./Quintal,03-06-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,800.00","7,700.00",Rs./Quintal,02-06-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,200.00","9,200.00",Rs./Quintal,27-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,400.00","8,500.00",Rs./Quintal,25-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,500.00","8,500.00",Rs./Quintal,22-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,500.00","8,500.00",Rs./Quintal,21-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,600.00","8,600.00",Rs./Quintal,20-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,800.00","8,500.00",Rs./Quintal,19-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,800.00","8,200.00",Rs./Quintal,18-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,800.00","8,000.00",Rs./Quintal,14-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,800.00","8,000.00",Rs./Quintal,12-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","9,600.00","8,500.00",Rs./Quintal,11-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,700.00","8,100.00",Rs./Quintal,08-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","10,000.00","8,500.00",Rs./Quintal,07-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","9,200.00","8,000.00",Rs./Quintal,04-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","9,000.00","7,900.00",Rs./Quintal,02-05-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,600.00","7,800.00",Rs./Quintal,29-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,700.00","7,800.00",Rs./Quintal,28-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,000.00","8,500.00","7,500.00",Rs./Quintal,27-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,567.00","7,500.00",Rs./Quintal,25-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,000.00","8,450.00","7,500.00",Rs./Quintal,24-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,000.00","8,600.00","7,500.00",Rs./Quintal,23-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,200.00","8,500.00","7,600.00",Rs./Quintal,22-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,300.00","7,800.00",Rs./Quintal,17-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,400.00","8,300.00","7,750.00",Rs./Quintal,16-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,600.00","7,600.00",Rs./Quintal,09-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,600.00","7,600.00",Rs./Quintal,08-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","8,350.00","7,800.00",Rs./Quintal,04-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,100.00","7,500.00",Rs./Quintal,02-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,200.00","7,600.00",Rs./Quintal,01-04-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,400.00","8,100.00","7,600.00",Rs./Quintal,31-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,050.00","7,500.00",Rs./Quintal,30-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,400.00","7,800.00","7,500.00",Rs./Quintal,28-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,400.00","7,800.00","7,200.00",Rs./Quintal,26-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","7,720.00","7,300.00",Rs./Quintal,21-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,500.00","7,700.00","7,400.00",Rs./Quintal,19-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","7,650.00","7,400.00",Rs./Quintal,18-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","7,900.00","7,600.00",Rs./Quintal,17-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,600.00",Rs./Quintal,13-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,200.00","8,010.00","7,600.00",Rs./Quintal,12-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,600.00",Rs./Quintal,10-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,600.00",Rs./Quintal,09-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,500.00",Rs./Quintal,06-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","7,700.00","7,400.00",Rs./Quintal,05-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","7,775.00","7,400.00",Rs./Quintal,04-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","7,700.00","7,500.00",Rs./Quintal,02-03-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,600.00",Rs./Quintal,26-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,700.00",Rs./Quintal,25-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,700.00",Rs./Quintal,23-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","7,700.00","7,500.00",Rs./Quintal,21-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","8,010.00","7,700.00",Rs./Quintal,20-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","7,650.00","7,450.00",Rs./Quintal,19-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,700.00",Rs./Quintal,17-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,500.00",Rs./Quintal,16-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,700.00","7,725.00","7,450.00",Rs./Quintal,14-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,800.00","8,010.00","7,700.00",Rs./Quintal,13-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"6,600.00","8,010.00","7,700.00",Rs./Quintal,11-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,300.00","8,010.00","7,700.00",Rs./Quintal,10-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,300.00","8,010.00","7,750.00",Rs./Quintal,09-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,300.00","7,900.00","7,750.00",Rs./Quintal,07-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,300.00","8,010.00","7,800.00",Rs./Quintal,06-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,05-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,04-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,000.00","7,800.00",Rs./Quintal,02-02-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,800.00",Rs./Quintal,31-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,900.00",Rs./Quintal,30-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,900.00",Rs./Quintal,29-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,100.00","7,900.00",Rs./Quintal,28-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,450.00","8,100.00","7,900.00",Rs./Quintal,24-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,600.00","8,150.00","7,800.00",Rs./Quintal,23-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,600.00","8,200.00","7,900.00",Rs./Quintal,22-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,600.00","8,200.00","7,900.00",Rs./Quintal,21-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,600.00","8,250.00","7,900.00",Rs./Quintal,20-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,550.00","8,300.00","7,900.00",Rs./Quintal,19-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,900.00",Rs./Quintal,17-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,850.00",Rs./Quintal,16-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,100.00","7,900.00",Rs./Quintal,15-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,150.00","7,800.00",Rs./Quintal,14-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,150.00","7,850.00",Rs./Quintal,13-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,500.00","8,150.00","7,850.00",Rs./Quintal,12-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,100.00","7,800.00",Rs./Quintal,10-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,011.00","7,800.00",Rs./Quintal,09-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,08-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,07-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,06-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,010.00","7,800.00",Rs./Quintal,05-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,200.00","7,650.00","7,450.00",Rs./Quintal,03-01-2026
Maharashtra,Wardha,APMC Samudrapur ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,010.00","7,700.00",Rs./Quintal,01-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,869.00",Rs./Quintal,09-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,840.00",Rs./Quintal,07-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,840.00",Rs./Quintal,06-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,840.00",Rs./Quintal,05-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,850.00",Rs./Quintal,02-01-2026
Maharashtra,Wardha,APMC Sindi ,Fibre Crops,Cotton,Other,FAQ,"7,737.00","8,010.00","7,800.00",Rs./Quintal,01-01-2026
Maharashtra,Wardha,APMC Wardha ,Fibre Crops,Cotton,Other,FAQ,"8,850.00","9,600.00","9,150.00",Rs./Quintal,22-05-2026
